,created_at,id,health,politics,emotions,full_text,full_text_tokenize,clean_full_text,clean_full_text_tokenized,porter_lamtizer_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,Sat Oct 24 06:33:53 +0000 2020,1.31989E+18,0,1,0,#IndiaFightsCorona 📍It essential that strictly adhere #COVID Appropriate Behaviours all times during the festive season #badalkarapnavyavaharkareincoronaparvaar #JanAndolan https://t.co/pHDprvVv9m,"['#IndiaFightsCorona', '📍', 'It', 'essential', 'that', 'strictly', 'adhere', '#COVID', 'Appropriate', 'Behaviours', 'all', 'times', 'during', 'the', 'festive', 'season', '#badalkarapnavyavaharkareincoronaparvaar', '#JanAndolan', 'https://t.co/pHDprvVv9m']",IndiaFightsCorona It essential that strictly adhere COVID Appropriate Behaviours all times during the festive season badalkarapnavyavaharkareincoronaparvaar JanAndolan ,"['📍', 'essential', 'Behaviours', 'festive']","📍,essenti,behaviour,festiv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Sat Oct 24 06:33:53 +0000 2020,1.31989E+18,1,0,0,Perhaps can learn little more about the current pandemic from medieval history. https://t.co/F8siaUuVrx,"['Perhaps', 'can', 'learn', 'little', 'more', 'about', 'the', 'current', 'pandemic', 'from', 'medieval', 'history', '.', 'https://t.co/F8siaUuVrx']",Perhaps can learn little more about the current pandemic from medieval history ,"['Perhaps', 'learn', 'little', 'current', 'pandemic']","perhap,learn,littl,current,pandem",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Sat Oct 24 06:33:53 +0000 2020,1.31989E+18,0,0,1,More Phantasy Star fun tonight. Though can't seem escape Covid-19 even retro games. also met giant penguin and cat that looks like the FireFox icon. #RetroGaming #SegaGenesis https://t.co/oTumz3qVrU,"['More', 'Phantasy', 'Star', 'fun', 'tonight', '.', 'Though', ""can't"", 'seem', 'escape', 'Covid', '-', '19', 'even', 'retro', 'games', '.', 'also', 'met', 'giant', 'penguin', 'and', 'cat', 'that', 'looks', 'like', 'the', 'FireFox', 'icon', '.', '#RetroGaming', '#SegaGenesis', 'https://t.co/oTumz3qVrU']",More Phantasy Star fun tonight Though cant seem escape Covid19 even retro games also met giant penguin and cat that looks like the FireFox icon RetroGaming SegaGenesis ,"['More', 'Phantasy', 'fun', 'Though', 'escape', 'Covid', 'even', 'games', 'giant', 'penguin', 'cat', 'looks', 'like', 'FireFox']","more,phantasi,fun,though,escap,covid,even,game,giant,penguin,cat,look,like,firefox",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Sat Oct 24 06:33:52 +0000 2020,1.31989E+18,0,1,0,"Zooming into the weekend like boss! part continued effort support communities need, @Uber_India and RHA are working together serve many smiles possible. #RHA #Uber #MoveWhatMatters #Covid_19India #ZeroHunger https://t.co/TmuPUMXqbc","['Zooming', 'into', 'the', 'weekend', 'like', 'boss', '!', 'part', 'continued', 'effort', 'support', 'communities', 'need', ',', '@Uber_India', 'and', 'RHA', 'are', 'working', 'together', 'serve', 'many', 'smiles', 'possible', '.', '#RHA', '#Uber', '#MoveWhatMatters', '#Covid_19India', '#ZeroHunger', 'https://t.co/TmuPUMXqbc']",Zooming into the weekend like boss part continued effort support communities need India and RHA are working together serve many smiles possible RHA Uber MoveWhatMatters Covid19India ZeroHunger ,"['Zooming', 'like', 'boss', 'part', 'effort', 'RHA', 'working', 'possible']","zoom,like,boss,part,effort,rha,work,possibl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,Sat Oct 24 06:33:51 +0000 2020,1.31989E+18,0,1,0,Another day covid lies and hype Another day that takes the further towards their GREAT RESET Where they intend crash the economy and most businesses then usher Cultural Marxism Vaccines will essential for food Wake Break the spell RESIST!,"['Another', 'day', 'covid', 'lies', 'and', 'hype', 'Another', 'day', 'that', 'takes', 'the', 'further', 'towards', 'their', 'GREAT', 'RESET', 'Where', 'they', 'intend', 'crash', 'the', 'economy', 'and', 'most', 'businesses', 'then', 'usher', 'Cultural', 'Marxism', 'Vaccines', 'will', 'essential', 'for', 'food', 'Wake', 'Break', 'the', 'spell', 'RESIST', '!']",Another day covid lies and hype Another day that takes the further towards their GREAT RESET Where they intend crash the economy and most businesses then usher Cultural Marxism Vaccines will essential for food Wake Break the spell RESIST,"['lies', 'hype', 'GREAT', 'RESET', 'Where', 'crash', 'economy', 'businesses', 'usher', 'Cultural', 'Marxism', 'Vaccines', 'essential', 'food', 'Wake', 'Break', 'RESIST']","lie,hype,great,reset,where,crash,economi,busi,usher,cultur,marxism,vaccin,essenti,food,wake,break,resist",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Sat Oct 24 06:33:50 +0000 2020,1.31989E+18,1,0,0,"#covid may with some time, what NOW matters and how respond crucial protect future generations... #staysafe protect/shield the vulnerable #covid","['#covid', 'may', 'with', 'some', 'time', ',', 'what', 'NOW', 'matters', 'and', 'how', 'respond', 'crucial', 'protect', 'future', 'generations', '.', '.', '.', '#staysafe', 'protect', '/', 'shield', 'the', 'vulnerable', '#covid']",covid may with some time what NOW matters and how respond crucial protect future generations staysafe protectshield the vulnerable covid,"['NOW', 'crucial', 'protect', 'future', 'generations', 'protect', 'vulnerable']","now,crucial,protect,futur,gener,protect,vulner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,Sat Oct 24 06:33:50 +0000 2020,1.31989E+18,0,1,0,could urged keep windows open effort curb Covid-19 https://t.co/xHHw4ZqzJE,"['could', 'urged', 'keep', 'windows', 'open', 'effort', 'curb', 'Covid', '-', '19', 'https://t.co/xHHw4ZqzJE']",could urged keep windows open effort curb Covid19 ,"['urged', 'keep', 'windows', 'effort', 'curb', 'Covid']","urg,keep,window,effort,curb,covid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Sat Oct 24 06:33:50 +0000 2020,1.31989E+18,0,0,1,"@jamesjyu Dreams? Looking after friend's house for few days. Masks are few and far between. Going the corner store was waking nightmare. don't actually want home, for fear taking covid back there.","['@jamesjyu', 'Dreams', '?', 'Looking', 'after', ""friend's"", 'house', 'for', 'few', 'days', '.', 'Masks', 'are', 'few', 'and', 'far', 'between', '.', 'Going', 'the', 'corner', 'store', 'was', 'waking', 'nightmare', '.', ""don't"", 'actually', 'want', 'home', ',', 'for', 'fear', 'taking', 'covid', 'back', 'there', '.']", Dreams Looking after friends house for few days Masks are few and far between Going the corner store was waking nightmare dont actually want home for fear taking covid back there,"['Dreams', 'Looking', ""friend's"", 'house', 'Masks', 'far', 'Going', 'waking', 'want', 'home', 'fear', 'back']","dream,look,friend',hous,mask,far,go,wake,want,home,fear,back",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Sat Oct 24 06:33:49 +0000 2020,1.31989E+18,0,0,1,@dr_shibley Money causes most mum’s anxieties. She’s always used cash and now because Covid are getting food/newspaper her and paying online. She calls several times day see whom she owes money to. Constant question- owe you anything?,"['@dr_shibley', 'Money', 'causes', 'most', 'mum', '’', 's', 'anxieties', '.', 'She', '’', 's', 'always', 'used', 'cash', 'and', 'now', 'because', 'Covid', 'are', 'getting', 'food', '/', 'newspaper', 'her', 'and', 'paying', 'online', '.', 'She', 'calls', 'several', 'times', 'day', 'see', 'whom', 'she', 'owes', 'money', 'to', '.', 'Constant', 'question', '-', 'owe', 'you', 'anything', '?']",shibley Money causes most mums anxieties Shes always used cash and now because Covid are getting foodnewspaper her and paying online She calls several times day see whom she owes money to Constant question owe you anything,"['Money', 'causes', 'used', 'cash', 'Covid', 'getting', 'food', 'paying', 'calls', 'Constant', 'question']","money,caus,use,cash,covid,get,food,pay,call,constant,question",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Sat Oct 24 06:33:49 +0000 2020,1.31989E+18,0,0,1,Covid breakup like: leme call discord and cry,"['Covid', 'breakup', 'like', ':', 'leme', 'call', 'discord', 'and', 'cry']",Covid breakup like leme call discord and cry,"['Covid', 'breakup', 'like', 'leme', 'call', 'cry']","covid,breakup,like,leme,call,cri",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Sat Oct 24 06:33:49 +0000 2020,1.31989E+18,0,1,0,Released emails show Fauci signed off WHO-sponsored statement approving China's response COVID https://t.co/G7QPMBDM5C via @JustTheNews,"['Released', 'emails', 'show', 'Fauci', 'signed', 'off', 'WHO-sponsored', 'statement', 'approving', ""China's"", 'response', 'COVID', 'https://t.co/G7QPMBDM5C', 'via', '@JustTheNews']",Released emails show Fauci signed off WHOsponsored statement approving Chinas response COVID  via ,"['Released', 'emails', 'Fauci', 'WHO-sponsored', ""China's"", 'COVID']","releas,email,fauci,who-sponsor,china',covid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Sat Oct 24 06:33:49 +0000 2020,1.31989E+18,1,0,0,#auspol Wow. Check out the video from Luke this article. Appeal for Volunteers Help Expose NHS COVID Test Fraud https://t.co/MEJp6Gk5Sz via @johnosullpsi,"['#auspol', 'Wow', '.', 'Check', 'out', 'the', 'video', 'from', 'Luke', 'this', 'article', '.', 'Appeal', 'for', 'Volunteers', 'Help', 'Expose', 'NHS', 'COVID', 'Test', 'Fraud', 'https://t.co/MEJp6Gk5Sz', 'via', '@johnosullpsi']",auspol Wow Check out the video from Luke this article Appeal for Volunteers Help Expose NHS COVID Test Fraud  via ,"['Wow', 'Check', 'video', 'Luke', 'Volunteers', 'Help', 'Expose', 'NHS', 'COVID', 'Test', 'Fraud']","wow,check,video,luke,volunt,help,expos,nh,covid,test,fraud",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Sat Oct 24 06:33:48 +0000 2020,1.31989E+18,1,0,0,"New U.S. Covid-19 cases rose above 80,000 daily record, Johns Hopkins data show, the virus spread remote areas that hadn’t been hard hit https://t.co/HJHXxWuvSj","['New', 'U', '.', 'S', '.', 'Covid', '-', '19', 'cases', 'rose', 'above', '80,000', 'daily', 'record', ',', 'Johns', 'Hopkins', 'data', 'show', ',', 'the', 'virus', 'spread', 'remote', 'areas', 'that', 'hadn', '’', 't', 'been', 'hard', 'hit', 'https://t.co/HJHXxWuvSj']",New US Covid19 cases rose above 80000 daily record Johns Hopkins data show the virus spread remote areas that hadnt been hard hit ,"['New', 'Covid', 'cases', 'rose', '80,000', 'Johns', 'Hopkins', 'virus', 'hard', 'hit']","new,covid,case,rose,80,000,john,hopkin,viru,hard,hit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Sat Oct 24 06:33:47 +0000 2020,1.31989E+18,1,0,0,And what’s worse that CAN’T DIFFERENTIATE ANXIETY ATTACKS ACTUALLY COVID BECAUSE THEY BOTH HAVE SHORT BREATHING SYMPTOMS AAAAAAAAAAAAAAAAAA https://t.co/u2VFygSaP8,"['And', 'what', '’', 's', 'worse', 'that', 'CAN', '’', 'T', 'DIFFERENTIATE', 'ANXIETY', 'ATTACKS', 'ACTUALLY', 'COVID', 'BECAUSE', 'THEY', 'BOTH', 'HAVE', 'SHORT', 'BREATHING', 'SYMPTOMS', 'AAAAAAAAAAAAAAAAAA', 'https://t.co/u2VFygSaP8']",And whats worse that CANT DIFFERENTIATE ANXIETY ATTACKS ACTUALLY COVID BECAUSE THEY BOTH HAVE SHORT BREATHING SYMPTOMS AAAAAAAAAAAAAAAAAA ,"['worse', 'CAN', 'T', 'DIFFERENTIATE', 'COVID', 'BECAUSE', 'THEY', 'BOTH', 'HAVE', 'BREATHING']","wors,can,T,differenti,covid,becaus,they,both,have,breath",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Sat Oct 24 06:33:47 +0000 2020,1.31989E+18,1,0,0,@tellthee @Leic_hospital house bound the only other people hes sees are his wife who had negative #covid test last week before she had operation the wife who also gave negative #covid test and self who does not show any symptoms,"['@tellthee', '@Leic_hospital', 'house', 'bound', 'the', 'only', 'other', 'people', 'hes', 'sees', 'are', 'his', 'wife', 'who', 'had', 'negative', '#covid', 'test', 'last', 'week', 'before', 'she', 'had', 'operation', 'the', 'wife', 'who', 'also', 'gave', 'negative', '#covid', 'test', 'and', 'self', 'who', 'does', 'not', 'show', 'any', 'symptoms']", hospital house bound the only other people hes sees are his wife who had negative covid test last week before she had operation the wife who also gave negative covid test and self who does not show any symptoms,"['house', 'bound', 'people', 'wife', 'last', 'wife', 'gave']","hous,bound,peopl,wife,last,wife,gave",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Sat Oct 24 06:33:46 +0000 2020,1.31989E+18,0,1,0,"@RaiderBatti @GavinNewsom Why would they? The Republicans are doing nothing for young people. They don't have plan combat COVID, fix the student loan debt issue, they have regressive environmental plan, equality for women, LGTBQIA+, minorities, they offer young people nothing.","['@RaiderBatti', '@GavinNewsom', 'Why', 'would', 'they', '?', 'The', 'Republicans', 'are', 'doing', 'nothing', 'for', 'young', 'people', '.', 'They', ""don't"", 'have', 'plan', 'combat', 'COVID', ',', 'fix', 'the', 'student', 'loan', 'debt', 'issue', ',', 'they', 'have', 'regressive', 'environmental', 'plan', ',', 'equality', 'for', 'women', ',', 'LGTBQIA', '+', ',', 'minorities', ',', 'they', 'offer', 'young', 'people', 'nothing', '.']",  Why would they The Republicans are doing nothing for young people They dont have plan combat COVID fix the student loan debt issue they have regressive environmental plan equality for women LGTBQIA minorities they offer young people nothing,"['Why', 'would', 'Republicans', 'people', 'plan', 'COVID', 'fix', 'loan', 'environmental', 'plan', 'equality', 'women', 'LGTBQIA', 'people']","whi,would,republican,peopl,plan,covid,fix,loan,environment,plan,equal,women,lgtbqia,peopl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,Sat Oct 24 06:33:46 +0000 2020,1.31989E+18,1,0,0,"@majidbally @joe_alinda supposed improve self esteem, boost good hormones. and relieve stress....but the bad part all the germs...including covid.💋😂","['@majidbally', '@joe_alinda', 'supposed', 'improve', 'self', 'esteem', ',', 'boost', 'good', 'hormones', '.', 'and', 'relieve', 'stress', '.', '.', '.', '.', 'but', 'the', 'bad', 'part', 'all', 'the', 'germs', '.', '.', '.', 'including', 'covid', '.', '💋', '😂']", alinda supposed improve self esteem boost good hormones and relieve stressbut the bad part all the germsincluding covid,"['esteem', 'boost', 'good', 'hormones', 'bad', 'part', 'germs', '💋', '😂']","esteem,boost,good,hormon,bad,part,germ,💋,😂",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,Sat Oct 24 06:33:46 +0000 2020,1.31989E+18,0,0,1,@BryanMyrick yourself favor and don't discuss Covid-19.,"['@BryanMyrick', 'yourself', 'favor', 'and', ""don't"", 'discuss', 'Covid', '-', '19', '.']", yourself favor and dont discuss Covid19,"['favor', 'Covid']","favor,covid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,Sat Oct 24 06:33:46 +0000 2020,1.31989E+18,1,0,0,"the covid IFR really .2%, then 1/3 Americans are have been infected. Seems unlikely although, suppose, possible.","['the', 'covid', 'IFR', 'really', '.', '2', '%', ',', 'then', '1', '/', '3', 'Americans', 'are', 'have', 'been', 'infected', '.', 'Seems', 'unlikely', 'although', ',', 'suppose', ',', 'possible', '.']",the covid IFR really 2 then 13 Americans are have been infected Seems unlikely although suppose possible,"['2', 'unlikely', 'possible']","2,unlik,possibl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,Sat Oct 24 06:33:45 +0000 2020,1.31989E+18,0,0,1,"Hear, hear! Maureen should every day. fact, she should give the briefing from number ten her own. Job done, covid sorted! Proper woman! https://t.co/wkj5VUHHRz","['Hear', ',', 'hear', '!', 'Maureen', 'should', 'every', 'day', '.', 'fact', ',', 'she', 'should', 'give', 'the', 'briefing', 'from', 'number', 'ten', 'her', 'own', '.', 'Job', 'done', ',', 'covid', 'sorted', '!', 'Proper', 'woman', '!', 'https://t.co/wkj5VUHHRz']",Hear hear Maureen should every day fact she should give the briefing from number ten her own Job done covid sorted Proper woman ,"['Hear', 'Maureen', 'every', 'fact', 'give', 'briefing', 'Job', 'Proper', 'woman']","hear,maureen,everi,fact,give,brief,job,proper,woman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Sat Oct 24 06:33:45 +0000 2020,1.31989E+18,1,0,0,"Understanding COVID-19’s impact the Rheumatoid Arthritis Stem Cell Therapy Market, Infers https://t.co/PenRl1v2Cw https://t.co/V9n7II69Ns","['Understanding', 'COVID', '-', '19', '’', 's', 'impact', 'the', 'Rheumatoid', 'Arthritis', 'Stem', 'Cell', 'Therapy', 'Market', ',', 'Infers', 'https://t.co/PenRl1v2Cw', 'https://t.co/V9n7II69Ns']",Understanding COVID19s impact the Rheumatoid Arthritis Stem Cell Therapy Market Infers  ,"['COVID', 'Rheumatoid', 'Cell', 'Market']","covid,rheumatoid,cell,market",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,Sat Oct 24 06:33:44 +0000 2020,1.31989E+18,0,0,1,think the pandemic has fake right? many people just out. ALSO tell why family from out state tryna visit during fkn pandemic AND visit family and extended family who recently got Covid like HUH???,"['think', 'the', 'pandemic', 'has', 'fake', 'right', '?', 'many', 'people', 'just', 'out', '.', 'ALSO', 'tell', 'why', 'family', 'from', 'out', 'state', 'tryna', 'visit', 'during', 'fkn', 'pandemic', 'AND', 'visit', 'family', 'and', 'extended', 'family', 'who', 'recently', 'got', 'Covid', 'like', 'HUH', '?', '?', '?']",think the pandemic has fake right many people just out ALSO tell why family from out state tryna visit during fkn pandemic AND visit family and extended family who recently got Covid like HUH,"['pandemic', 'fake', 'right', 'people', 'family', 'visit', 'fkn', 'pandemic', 'visit', 'family', 'extended', 'family', 'got', 'Covid', 'like', 'HUH']","pandem,fake,right,peopl,famili,visit,fkn,pandem,visit,famili,extend,famili,got,covid,like,huh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,Sat Oct 24 06:33:44 +0000 2020,1.31989E+18,1,0,0,"@AgedCareQuality The COVID vulnerability NursingHomes, particularly StormVillage, was apparent 2006 when claimed the CEO, HowardWhitelaw, that what they were doing amounted involuntary euthanasia: dehydration &amp; malnutrition. Food &amp; fluids turned &amp; staff disappeared! https://t.co/GPUZz5xxZc","['@AgedCareQuality', 'The', 'COVID', 'vulnerability', 'NursingHomes', ',', 'particularly', 'StormVillage', ',', 'was', 'apparent', '2006', 'when', 'claimed', 'the', 'CEO', ',', 'HowardWhitelaw', ',', 'that', 'what', 'they', 'were', 'doing', 'amounted', 'involuntary', 'euthanasia', ':', 'dehydration', '&', 'amp', ';', 'malnutrition', '.', 'Food', '&', 'amp', ';', 'fluids', 'turned', '&', 'amp', ';', 'staff', 'disappeared', '!', 'https://t.co/GPUZz5xxZc']", The COVID vulnerability NursingHomes particularly StormVillage was apparent 2006 when claimed the CEO HowardWhitelaw that what they were doing amounted involuntary euthanasia dehydration amp malnutrition Food amp fluids turned amp staff disappeared ,"['COVID', 'vulnerability', 'NursingHomes', 'particularly', '2006', 'claimed', 'CEO', 'HowardWhitelaw', 'euthanasia', 'Food', 'fluids']","covid,vulner,nursinghom,particularli,2006,claim,ceo,howardwhitelaw,euthanasia,food,fluid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Sat Oct 24 06:33:44 +0000 2020,1.31989E+18,0,1,0,"North Korea says China dust could spread Covid-19, warns people stay inside world news https://t.co/nZwHwJQd6f","['North', 'Korea', 'says', 'China', 'dust', 'could', 'spread', 'Covid', '-', '19,', 'warns', 'people', 'stay', 'inside', 'world', 'news', 'https://t.co/nZwHwJQd6f']",North Korea says China dust could spread Covid19 warns people stay inside world news ,"['North', 'Korea', 'China', 'Covid', 'warns', 'people', 'world']","north,korea,china,covid,warn,peopl,world",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Sat Oct 24 06:33:44 +0000 2020,1.31989E+18,1,0,0,"@sunrainmakerain @AndrewD_28 @DanielAndrewsMP There would *VASTLY* more suicides COVID were allowed run free, ignoring health advice. https://t.co/OtUV7SVa9J","['@sunrainmakerain', '@AndrewD_28', '@DanielAndrewsMP', 'There', 'would', '*', 'VASTLY', '*', 'more', 'suicides', 'COVID', 'were', 'allowed', 'run', 'free', ',', 'ignoring', 'health', 'advice', '.', 'https://t.co/OtUV7SVa9J']", 28  There would VASTLY more suicides COVID were allowed run free ignoring health advice ,"['would', 'VASTLY', 'COVID', 'run', 'free']","would,vastli,covid,run,free",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,Sat Oct 24 06:33:44 +0000 2020,1.31989E+18,0,0,1,@judeeflick @JermaineRivers @benlandis trust anyone spread Covid-19 extraterrestrially it’s absolutely the @GOP,"['@judeeflick', '@JermaineRivers', '@benlandis', 'trust', 'anyone', 'spread', 'Covid', '-', '19', 'extraterrestrially', 'it', '’', 's', 'absolutely', 'the', '@GOP']",   trust anyone spread Covid19 extraterrestrially its absolutely the ,"['Covid', 'extraterrestrially']","covid,extraterrestri",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Sat Oct 24 06:33:44 +0000 2020,1.31989E+18,0,1,0,"@robertowardy @sandra4646 @KateWilton1 @JamesCleverly She's literally said there's £63m assigned help those struggling, what don't you get? can you only parrot ""starving children, starving children"". The Government are pouring much money into COVID support but it's never enough it. Austerity will along shortly...","['@robertowardy', '@sandra4646', '@KateWilton1', '@JamesCleverly', ""She's"", 'literally', 'said', ""there's"", '£', '63', 'm', 'assigned', 'help', 'those', 'struggling', ',', 'what', ""don't"", 'you', 'get', '?', 'can', 'you', 'only', 'parrot', '""', 'starving', 'children', ',', 'starving', 'children', '""', '.', 'The', 'Government', 'are', 'pouring', 'much', 'money', 'into', 'COVID', 'support', 'but', ""it's"", 'never', 'enough', 'it', '.', 'Austerity', 'will', 'along', 'shortly', '.', '.', '.']",    Shes literally said theres 63m assigned help those struggling what dont you get can you only parrot starving children starving children The Government are pouring much money into COVID support but its never enough it Austerity will along shortly,"['literally', '£', '63', 'get', 'parrot', 'children', 'children', 'Government', 'pouring', 'COVID', 'enough']","liter,£,63,get,parrot,children,children,govern,pour,covid,enough",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Sat Oct 24 06:33:42 +0000 2020,1.31989E+18,0,1,0,@BeijingPalmer I’d agree 100% except for it’s show Chinese killing Americans but not the other way around. Asymmetrical propaganda will have pretty strong backlash—not saying this exclusively with the American context either we’ve already seen from CCP’s attempt covid diplomacy,"['@BeijingPalmer', 'I', '’', 'd', 'agree', '100', '%', 'except', 'for', 'it', '’', 's', 'show', 'Chinese', 'killing', 'Americans', 'but', 'not', 'the', 'other', 'way', 'around', '.', 'Asymmetrical', 'propaganda', 'will', 'have', 'pretty', 'strong', 'backlash', '—', 'not', 'saying', 'this', 'exclusively', 'with', 'the', 'American', 'context', 'either', 'we', '’', 've', 'already', 'seen', 'from', 'CCP', '’', 's', 'attempt', 'covid', 'diplomacy']", Id agree 100 except for its show Chinese killing Americans but not the other way around Asymmetrical propaganda will have pretty strong backlashnot saying this exclusively with the American context either weve already seen from CCPs attempt covid diplomacy,"['except', 'Chinese', 'killing', 'way', 'propaganda', 'pretty', 'backlash', '—', 'exclusively', 'either', 'CCP']","except,chines,kill,way,propaganda,pretti,backlash,—,exclus,either,ccp",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,Sat Oct 24 06:33:41 +0000 2020,1.31989E+18,0,1,0,"now, many Americans are experiencing Covid fatigue. They’re tired temporarily suspending their personal freedoms/liberties for the safety others. get it. But here’s the reality: The virus isn’t tired, just because you are... #WearAMask #SocialDistancing","['now', ',', 'many', 'Americans', 'are', 'experiencing', 'Covid', 'fatigue', '.', 'They', '’', 're', 'tired', 'temporarily', 'suspending', 'their', 'personal', 'freedoms', '/', 'liberties', 'for', 'the', 'safety', 'others', '.', 'get', 'it', '.', 'But', 'here', '’', 's', 'the', 'reality', ':', 'The', 'virus', 'isn', '’', 't', 'tired', ',', 'just', 'because', 'you', 'are', '.', '.', '.', '#WearAMask', '#SocialDistancing']",now many Americans are experiencing Covid fatigue Theyre tired temporarily suspending their personal freedomsliberties for the safety others get it But heres the reality The virus isnt tired just because you are WearAMask SocialDistancing,"['experiencing', 'Covid', 'fatigue', 'personal', 'freedoms', 'liberties', 'get', 'But', 'virus']","experienc,covid,fatigu,person,freedom,liberti,get,but,viru",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Sat Oct 24 06:33:41 +0000 2020,1.31989E+18,0,1,0,"@abstractsunday are trying much possible overcome the drastic effects COVID Nepal, People are doing all sorts things save and get some money (like child marriage, not allowing kids school) possible PLEASE HELP &amp; SHARE https://t.co/XZq9pGpNBk","['@abstractsunday', 'are', 'trying', 'much', 'possible', 'overcome', 'the', 'drastic', 'effects', 'COVID', 'Nepal', ',', 'People', 'are', 'doing', 'all', 'sorts', 'things', 'save', 'and', 'get', 'some', 'money', '(', 'like', 'child', 'marriage', ',', 'not', 'allowing', 'kids', 'school', ')', 'possible', 'PLEASE', 'HELP', '&', 'amp', ';', 'SHARE', 'https://t.co/XZq9pGpNBk']", are trying much possible overcome the drastic effects COVID Nepal People are doing all sorts things save and get some money like child marriage not allowing kids school possible PLEASE HELP amp SHARE ,"['possible', 'effects', 'COVID', 'Nepal', 'People', 'get', 'like', 'child', 'kids', 'possible', 'PLEASE', 'HELP']","possibl,effect,covid,nepal,peopl,get,like,child,kid,possibl,pleas,help",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,Sat Oct 24 06:33:40 +0000 2020,1.31989E+18,0,1,0,"@knightfdn @Gallup Help USA People DON'T Know that they can save the USPS, skip the middle man, avoid the lines and COVID safe directly dropping off their ballots county Election Offices. simple and took only minutes vote! PLEASE SHARE.","['@knightfdn', '@Gallup', 'Help', 'USA', 'People', ""DON'T"", 'Know', 'that', 'they', 'can', 'save', 'the', 'USPS', ',', 'skip', 'the', 'middle', 'man', ',', 'avoid', 'the', 'lines', 'and', 'COVID', 'safe', 'directly', 'dropping', 'off', 'their', 'ballots', 'county', 'Election', 'Offices', '.', 'simple', 'and', 'took', 'only', 'minutes', 'vote', '!', 'PLEASE', 'SHARE', '.']",  Help USA People DONT Know that they can save the USPS skip the middle man avoid the lines and COVID safe directly dropping off their ballots county Election Offices simple and took only minutes vote PLEASE SHARE,"['Help', 'People', ""DON'T"", 'Know', 'lines', 'COVID', 'ballots', 'Election', 'Offices', 'vote', 'PLEASE']","help,peopl,don't,know,line,covid,ballot,elect,offic,vote,pleas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Sat Oct 24 06:33:39 +0000 2020,1.31989E+18,1,0,0,"@karolcummins live hour from this rally Pensacola. the kids local high school are asymptomatic, but testing positive. Rumor the entire senior year positive, but keeping quiet. the principal was caught hot mic saying “Covid not real thing” are screwed","['@karolcummins', 'live', 'hour', 'from', 'this', 'rally', 'Pensacola', '.', 'the', 'kids', 'local', 'high', 'school', 'are', 'asymptomatic', ',', 'but', 'testing', 'positive', '.', 'Rumor', 'the', 'entire', 'senior', 'year', 'positive', ',', 'but', 'keeping', 'quiet', '.', 'the', 'principal', 'was', 'caught', 'hot', 'mic', 'saying', '“', 'Covid', 'not', 'real', 'thing', '”', 'are', 'screwed']", live hour from this rally Pensacola the kids local high school are asymptomatic but testing positive Rumor the entire senior year positive but keeping quiet the principal was caught hot mic saying Covid not real thing are screwed,"['live', 'hour', 'rally', 'Pensacola', 'kids', 'local', 'high', 'positive', 'Rumor', 'entire', 'positive', 'keeping', 'quiet', 'principal', 'caught', 'hot', 'Covid']","live,hour,ralli,pensacola,kid,local,high,posit,rumor,entir,posit,keep,quiet,princip,caught,hot,covid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
